"","fm_1","fm_2","fm_3","fm_4","m_1","m_2","m_3"
"SAOUHSC_02495",132.687968852058,10.3209025295877,143.324518238997,235.499147992626,121.987854800018,158.376738287243,241.848578289907
"SAOUHSC_02496",197.857723465236,252.8621119749,272.092640094346,259.286940719154,275.160574736884,261.074154520376,390.862928935954
"SAOUHSC_02498",103.332223530806,105.789250928274,30.2325155660384,164.135769813043,104.561018400016,122.494508519039,250.070059704861
"SAOUHSC_02499",127.991049600657,46.4440613831449,17.9155647798746,179.597835085286,110.064229894754,150.952828680028,132.228826090516
"SAOUHSC_02500",216.645400470837,110.949702193068,129.887844654091,308.051915808537,284.33259389478,363.77157075351,325.09107761632
"SAOUHSC_02501",75.7378229288293,85.1474458690989,30.2325155660384,68.984598906931,89.885787747382,68.0525047327995,120.924289144953
"SAOUHSC_02502",663.439844260288,343.170009108793,469.163852672967,1088.29151723865,616.35968741062,595.150086845029,595.02971740732
"SAOUHSC_02503",22.3103664441513,54.1847382803357,30.2325155660384,39.2498579987711,50.4461053684287,73.0017778042759,48.9863267641029
"SAOUHSC_02504",20.5490217248762,23.2220306915724,49.2678031446552,49.9543647257087,60.5353264421144,45.7807759111561,32.2008022085712
"SAOUHSC_02505",209.012906687312,123.850830355053,59.3453083333347,352.059332352613,207.287632968452,189.30969498397,262.402281827293
"SAOUHSC_02506",392.192757491922,340.589783476396,285.529313679252,644.649182888907,382.473198884268,337.78788712826,620.37928510343
"SAOUHSC_02507",283.576499803291,247.701660710106,282.170145283025,369.900176897509,245.810113431616,254.887563181031,615.925982670329
"SAOUHSC_02508",15.8521024734759,0,0,3.56816890897919,9.17201915789613,22.2717288216435,18.4983331836473
"SAOUHSC_02509",1272.86511712947,572.81009039212,503.875259433974,1757.91788249041,980.488847979096,975.006795080837,1099.96570097577
"SAOUHSC_02510",114.487406752882,7.74067689719081,53.7466943396239,140.347977086515,86.2169800842236,85.3749604829667,122.294536047446
"SAOUHSC_02511",830.180477684997,451.539485669464,283.289868081767,1317.84371704965,1132.74436600017,1097.50130359988,766.995703670115
"SAOUHSC_02512",515.48688784118,229.640081283327,210.507886163527,844.466641791741,473.27618854744,378.619389967939,567.967341083096
"SAOUHSC_02512a",109.203372595056,10.3209025295877,67.1833679245298,267.612668173439,132.077075873704,180.648467108886,266.170460809147
"SAOUHSC_02515",126.816819787807,2110.6245673007,1296.63900094343,757.641198339914,1189.61088477913,1516.9521964075,2.05537035373859
"SAOUHSC_02516",75.1507080224043,245.121435077709,136.606181446544,73.7421574522366,124.739460547387,63.1032316613232,119.896603968084
"SAOUHSC_02517",130.926624132782,242.541209445312,312.402660849064,136.779808177536,202.701623389504,267.260745859722,279.530368108448
"SAOUHSC_02519",10.5680683156506,25.8022563239694,47.0283575471709,2.37877927265279,27.5160574736884,9.89854614295266,6.85123451246195
"SAOUHSC_02520",14.0907577542008,20.6418050591755,111.972279874216,33.3029098171391,12.8408268210546,19.7970922859053,78.7891968933124
"SAOUHSC_02521",3.5226894385502,0,13.436673584906,0,7.3376153263169,3.71195480360725,5.82354933559266
"SAOUHSC_02522",4.69691925140027,5.16045126479387,55.9861399371082,0,5.50321149473768,1.23731826786908,27.0623763242247
"SAOUHSC_02523",0.587114906425034,25.8022563239694,14.5563963836481,8.32572745428477,3.66880766315845,1.23731826786908,3.08305553060788
"SAOUHSC_02524",0,10.3209025295877,15.6761191823903,0,0,2.47463653573817,0
"SAOUHSC_02525",436.813490380225,371.552491065159,519.551378616364,216.468913811404,528.308303494817,316.753476574485,516.240520514008
"SAOUHSC_02527",29.3557453212517,0,82.8594871069201,26.1665719991807,14.6752306526338,32.1702749645961,15.0727159274163
"SAOUHSC_02528",0,5.16045126479387,26.8733471698119,0,0,12.3731826786908,2.74049380498478
"SAOUHSC_02529",1.17422981285007,20.6418050591755,42.5494663522022,7.13633781795838,7.3376153263169,13.6105009465599,3.76817898185407
"SAOUHSC_02530",0.587114906425034,0,8.95778238993731,4.75755854530559,1.83440383157923,2.47463653573817,2.74049380498478
"SAOUHSC_02531",9.39383850280054,0,8.95778238993731,16.6514549085695,3.66880766315845,14.847819214429,19.8685800861397
"SAOUHSC_02533",3.5226894385502,18.0615794267786,4.47889119496865,0,5.50321149473768,3.71195480360725,0.685123451246195
"SAOUHSC_02534",59.2986055489284,2.58022563239694,0,2.37877927265279,4.58600957894806,7.4239096072145,20.8962652630089
"SAOUHSC_02535",64.5826397067537,7.74067689719081,0,11.893896363264,11.923624905265,4.94927307147633,21.5813887142551
"SAOUHSC_02536",225.452124067213,479.92196762583,831.954039465428,137.969197813862,192.612402315819,450.383849504346,204.851911922612
"SAOUHSC_02537",242.478456353539,260.602788872091,284.40959088051,140.347977086515,229.300478947403,488.740715808288,60.6334254352883
"SAOUHSC_02538",19.9619068184511,30.9627075887633,11.1972279874216,11.893896363264,25.6816536421092,39.5941845718106,9.59172831744673
"SAOUHSC_02540",36.4011241983521,113.529927825465,17.9155647798746,52.3331439983614,117.40184522107,84.1376422150976,26.0346911473554
"SAOUHSC_02541",31.1170900405268,33.5429332211602,6.71833679245298,60.6588714526462,57.7837206947456,90.324233554443,78.7891968933124
"SAOUHSC_02542",339.939530820094,552.168285332945,223.944559748433,751.694250158283,669.557398526417,465.231668718775,95.9172831744673
"SAOUHSC_02543",440.9232947252,885.01739191215,546.424725786176,1421.32061541004,808.054887810649,511.012444629931,310.360923414526
"SAOUHSC_02544",38.7495838240522,180.615794267786,15.6761191823903,318.756422535474,298.090622631624,65.5778681970614,41.1074070747717
"SAOUHSC_02545",56.3630310168032,126.43105598745,43.6691891509444,42.8180269077503,120.153450968439,69.2898230006686,24.664444244863
"SAOUHSC_02546",8.21960868995047,92.8881227662898,20.1550103773589,38.0604683624447,51.3633072842183,12.3731826786908,2.74049380498478
"SAOUHSC_02547",41.6851583561774,149.653086679022,117.570893867927,78.4997159975422,121.987854800018,153.427465215766,29.8028701292095
"SAOUHSC_02549",1.7613447192751,7.74067689719081,2.23944559748433,10.7045067269376,13.7580287368442,23.5090470895126,3.08305553060788
"SAOUHSC_02550",66.9310993324538,41.283610118351,73.9017047169828,19.0302341812223,36.6880766315845,69.2898230006686,22.6090738911244
"SAOUHSC_02551",1.17422981285007,20.6418050591755,0,0,1.83440383157923,9.89854614295266,6.85123451246195
"SAOUHSC_02552",7.0453788771004,0,0,7.13633781795838,5.50321149473768,25.9836836252507,3.08305553060788
"SAOUHSC_02553",5.87114906425034,20.6418050591755,0,14.2726756359168,20.1784421473715,39.5941845718106,5.13842588434646
"SAOUHSC_02554",1.17422981285007,20.6418050591755,0,0,2.75160574736884,4.94927307147633,2.74049380498478
"SAOUHSC_02558",0,5.16045126479387,0,0,1.83440383157923,9.89854614295266,1.02768517686929
"SAOUHSC_02559",7.63249378352544,0,0,2.37877927265279,0,0,0
"SAOUHSC_02561",118.010096191432,46.4440613831449,29.1127927672963,70.1739885432574,64.2041341052729,14.847819214429,23.2941973423706
"SAOUHSC_02562",14.0907577542008,0,0,2.37877927265279,4.58600957894806,1.23731826786908,4.11074070747717
"SAOUHSC_02563",8.21960868995047,0,0,5.94694818163198,11.0064229894754,17.3224557501672,3.76817898185407
"SAOUHSC_02564",11.7422981285007,0,6.71833679245298,19.0302341812223,10.0892210736857,7.4239096072145,14.045030750547
"SAOUHSC_02565",12.9165279413507,10.3209025295877,0,13.0832859995904,8.25481724210651,35.8822297682034,9.24916659182363
"SAOUHSC_02566",0,0,15.6761191823903,9.51511709061117,0,0,2.74049380498478
"SAOUHSC_02569",0,30.9627075887633,0,0,0,2.47463653573817,0.342561725623097
"SAOUHSC_02570",4.69691925140027,77.4067689719081,4.47889119496865,0,12.8408268210546,14.847819214429,0.342561725623097
"SAOUHSC_02571",227.800583692913,234.800532548121,55.9861399371082,422.233320895871,288.001401557938,176.936512305279,58.2354933559266
"SAOUHSC_02572",14.0907577542008,10.3209025295877,6.71833679245298,9.51511709061117,29.3504613052676,0,0.685123451246195
"SAOUHSC_02573",5.87114906425034,5.16045126479387,47.0283575471709,28.5453512718335,3.66880766315845,19.7970922859053,21.9239504398782
"SAOUHSC_02574",15.2649875670509,0,15.6761191823903,16.6514549085695,1.83440383157923,7.4239096072145,4.11074070747717
"SAOUHSC_02576",61.6470651746285,41.283610118351,0,142.726756359168,84.3825762526444,44.543457643287,43.1627774285103
"SAOUHSC_02577",572.437033764408,242.541209445312,1228.33591022015,597.073597435851,429.250496589539,358.822297682034,394.631107917808
"SAOUHSC_02579",44.6207328883025,10.3209025295877,29.1127927672963,33.3029098171391,31.1848651368468,22.2717288216435,14.3875924761701
"SAOUHSC_02580",1.17422981285007,0,6.71833679245298,4.75755854530559,7.3376153263169,2.47463653573817,4.11074070747717
"SAOUHSC_A02450",0,0,0,0,3.66880766315845,9.89854614295266,0
"SAOUHSC_02581",282.402269990441,131.591507252244,490.438585849068,111.802625814681,122.905056715808,180.648467108886,89.4086103876284
"SAOUHSC_02582",6765.32506673566,4314.13725736768,3501.37319166675,3319.58647498697,3255.14959913733,3256.62168103143,594.687155681697
"SAOUHSC_02583",692.79558958154,294.145722093251,291.127927672963,466.240737439947,319.186266694785,680.525047327995,492.946323171637
"SAOUHSC_02584",42.2722732626024,10.3209025295877,42.5494663522022,19.0302341812223,29.3504613052676,27.2210018931198,8.90660486620053
"SAOUHSC_02585",42.8593881690274,134.171732884641,125.408953459122,26.1665719991807,38.5224804631637,61.8659133934541,20.8962652630089
"SAOUHSC_02587",1.17422981285007,36.1231588535571,22.3944559748433,7.13633781795838,16.509634484213,12.3731826786908,5.82354933559266
"SAOUHSC_02588",0.587114906425034,0,11.1972279874216,0,0,0,0.685123451246195
"SAOUHSC_02589",68.1053291453039,61.9254151775265,76.1411503144671,19.0302341812223,33.0192689684261,37.1195480360725,42.8202157028872
"SAOUHSC_02590",236.607307289289,358.651362903174,197.071212578621,227.173420538342,210.956440631611,227.666561287911,55.4949995509418
"SAOUHSC_02591",2.93557453212517,5.16045126479387,5.59861399371082,4.75755854530559,5.50321149473768,4.94927307147633,1.71280862811549
"SAOUHSC_02592",1.17422981285007,0,10.0775051886795,2.37877927265279,7.3376153263169,3.71195480360725,1.02768517686929
"SAOUHSC_02593",2.34845962570013,0,1.11972279874216,7.13633781795838,16.509634484213,6.18659133934541,1.71280862811549
"SAOUHSC_02594",90.4156955894552,82.567220236702,132.127290251575,111.802625814681,131.159873957915,121.25719025117,54.4673143740725
"SAOUHSC_02595",2.34845962570013,0,17.9155647798746,0,3.66880766315845,4.94927307147633,6.16611106121575
"SAOUHSC_02596",2.34845962570013,10.3209025295877,31.3522383647806,0,0,14.847819214429,1.37024690249239
"SAOUHSC_02597",22.3103664441513,25.8022563239694,85.0989327044044,54.7119232710142,29.3504613052676,44.543457643287,56.5226847278111
"SAOUHSC_02599",10.5680683156506,0,20.1550103773589,0,9.17201915789613,0,6.16611106121575
"SAOUHSC_02600",4.69691925140027,10.3209025295877,0,0,0.917201915789613,0,6.50867278683885
"SAOUHSC_02603",0,15.4813537943816,35.8311295597492,2.37877927265279,0,4.94927307147633,10.2768517686929
"SAOUHSC_02604",685.750210704439,144.492635414229,235.141787735854,1322.60127559495,764.946397768537,631.032316613232,189.09407254395
"SAOUHSC_02605",25.8330558827015,25.8022563239694,22.3944559748433,166.514549085695,56.866518778956,9.89854614295266,58.9206168071728
"SAOUHSC_02606",356.96586310642,56.7649639127326,303.444878459126,32426.3296551665,135.745883536863,100.222779697396,155.180461707263
"SAOUHSC_02607",120.358555817132,15.4813537943816,218.345945754722,28790.3655369167,122.905056715808,65.5778681970614,40.4222836235255
"SAOUHSC_02608",12.9165279413507,0,22.3944559748433,0,0,2.47463653573817,1.71280862811549
"SAOUHSC_02609",1.17422981285007,5.16045126479387,0,0,0,4.94927307147633,1.71280862811549
"SAOUHSC_02610",1218.26343083194,866.955812485371,241.860124528307,1715.09985558266,1025.43174185279,700.322139613901,679.985025361848
"SAOUHSC_02611",10.5680683156506,20.6418050591755,26.8733471698119,40.4392476350975,16.509634484213,9.89854614295266,24.3218825192399
"SAOUHSC_02612",0,0,0,0,3.66880766315845,14.847819214429,7.87891968933124
"SAOUHSC_02613",28.1815155084016,0,33.5916839622649,11.893896363264,14.6752306526338,9.89854614295266,21.9239504398782
"SAOUHSC_02614",14.0907577542008,0,20.1550103773589,9.51511709061117,0,4.94927307147633,12.3322221224315
"SAOUHSC_02618",27.0072856955515,129.011281619847,119.810339465412,35.6816890897919,9.17201915789613,8.66122787508358,36.3115429160483
"SAOUHSC_02619",3.5226894385502,18.0615794267786,11.1972279874216,0,0,1.23731826786908,5.13842588434646
"SAOUHSC_02620",23.4845962570013,46.4440613831449,111.972279874216,21.4090134538751,20.1784421473715,4.94927307147633,40.7648453491486
"SAOUHSC_02621",32.8784347598019,0,8.95778238993731,9.51511709061117,5.50321149473768,14.847819214429,5.13842588434646
"SAOUHSC_02622",0,0,4.47889119496865,0,1.83440383157923,2.47463653573817,8.22148141495434
"SAOUHSC_02623",89.2414657766051,54.1847382803357,15.6761191823903,61.8482610889726,75.2105570947482,40.8315028396797,55.8375612765649
"SAOUHSC_02624",45.2078477947276,92.8881227662898,20.1550103773589,11.893896363264,50.4461053684287,21.0344105537744,7.19379623808505
"SAOUHSC_02625",27.0072856955515,46.4440613831449,5.59861399371082,45.1968061804031,45.8600957894806,19.7970922859053,129.830894011154
"SAOUHSC_02626",46.3820776075776,15.4813537943816,44.7889119496865,109.423846542028,105.478220315805,90.324233554443,294.260522310241
"SAOUHSC_02627",244.239801072814,139.332184149435,138.845627044028,291.400460899967,285.24979581057,70.5271412685377,321.322898634465
"SAOUHSC_02628",34.639779479077,131.591507252244,55.9861399371082,68.984598906931,44.0256919579014,23.5090470895126,78.7891968933124
"SAOUHSC_02629",5.87114906425034,0,275.451808490572,2.37877927265279,42.1912881263222,7.4239096072145,155.180461707263
"SAOUHSC_02630",2.34845962570013,0,155.641469025161,9.51511709061117,6.42041341052729,0,23.9793207936168
"SAOUHSC_02631",0,0,6.71833679245298,0,3.66880766315845,7.4239096072145,0
"SAOUHSC_02635",12.9165279413507,41.283610118351,17.9155647798746,9.51511709061117,3.66880766315845,7.4239096072145,10.2768517686929
"SAOUHSC_02638",139.146232822733,25.8022563239694,12.3169507861638,51.143754362035,104.561018400016,32.1702749645961,19.1834566348935
"SAOUHSC_02640",1249.38052087247,415.416326815907,17.9155647798746,624.429559071358,775.035618842223,311.804203503009,215.471325416928
"SAOUHSC_02641",77.4991676481044,294.145722093251,58.2255855345925,114.181405087334,108.229826063174,47.0180941790251,617.296229572822
"SAOUHSC_02643",22.3103664441513,72.2463177071143,14.5563963836481,52.3331439983614,15.5924325684234,8.66122787508358,18.8408949092704
"SAOUHSC_02644",23.4845962570013,25.8022563239694,60.4650311320768,27.3559616355071,12.8408268210546,51.9673672505015,47.9586415872336
"SAOUHSC_02646",7.0453788771004,0,13.436673584906,2.37877927265279,0,0,1.37024690249239
"SAOUHSC_02647",1423.16653317428,1155.94108331383,1061.49721320757,2131.3862282969,1467.52306526338,1518.18951467536,1227.05610118194
"SAOUHSC_02648",348.159139510045,1266.8907855069,2071.487177673,518.573881438309,642.958542968518,405.840391861059,1263.71020582361
"SAOUHSC_02649",279.466695458316,149.653086679022,337.036562421391,206.953796720793,233.886488526351,320.465431378092,531.99835989267
"SAOUHSC_02650",124.468360162107,36.1231588535571,22.3944559748433,45.1968061804031,40.356884294743,51.9673672505015,73.3082092833429
"SAOUHSC_02651",0.587114906425034,41.283610118351,127.648399056607,2.37877927265279,5.50321149473768,0,0.685123451246195
"SAOUHSC_02652",94.5254999344304,183.196019900183,395.262147955984,193.870510721203,178.854373578974,79.1883691436213,129.488332285531
"SAOUHSC_02653",3.5226894385502,74.8265433395112,0,42.8180269077503,44.0256919579014,0,22.2665121655013
"SAOUHSC_02654",12.9165279413507,87.7276715014959,114.211725471701,68.984598906931,76.1277590105378,17.3224557501672,49.328888489726
"SAOUHSC_02656",0,5.16045126479387,26.8733471698119,7.13633781795838,0,0,0
"SAOUHSC_02658",0,0,0,0,3.66880766315845,0,6.85123451246195
"SAOUHSC_02659",3.5226894385502,56.7649639127326,60.4650311320768,9.51511709061117,25.6816536421092,34.6449115003343,36.6541046416714
"SAOUHSC_02660",7.0453788771004,10.3209025295877,13.436673584906,36.8710787261183,0.917201915789613,7.4239096072145,17.470648006778
"SAOUHSC_02661",54.6016862975281,72.2463177071143,15.6761191823903,92.7723916334589,23.8472498105299,19.7970922859053,84.6127462289051
"SAOUHSC_02663",0,0,17.9155647798746,0,0,2.47463653573817,0.685123451246195
"SAOUHSC_02664",81.6089719930797,472.18129072864,275.451808490572,45.1968061804031,75.2105570947482,225.191924752173,49.6714502153491
"SAOUHSC_02665",54.6016862975281,56.7649639127326,100.775051886795,52.3331439983614,79.7965666736963,98.9854614295266,48.6437650384798
"SAOUHSC_02667",388.670068053372,577.970541656914,633.763104088065,384.172852533426,368.715170147424,254.887563181031,245.959318997384
"SAOUHSC_02669",7.0453788771004,25.8022563239694,22.3944559748433,4.75755854530559,9.17201915789613,0,36.3115429160483
"SAOUHSC_02670",3.5226894385502,15.4813537943816,26.8733471698119,0,7.3376153263169,7.4239096072145,21.5813887142551
"SAOUHSC_02671",14.0907577542008,0,51.5072487421395,9.51511709061117,9.17201915789613,4.94927307147633,39.0520367210331
"SAOUHSC_02674",0,5.16045126479387,0,3.56816890897919,0,4.94927307147633,2.05537035373859
"SAOUHSC_02675",44.6207328883025,0,15.6761191823903,19.0302341812223,27.5160574736884,49.4927307147633,25.3495676961092
"SAOUHSC_02676",128.578164507082,82.567220236702,69.4228135220142,51.143754362035,83.4653743368548,108.884007572479,85.6404314057744
"SAOUHSC_02677",56.3630310168032,85.1474458690989,97.4158834905682,15.4620652722432,59.6181245263248,50.7300489826324,33.9136108366867
"SAOUHSC_02678",1.17422981285007,46.4440613831449,33.5916839622649,4.75755854530559,18.3440383157923,2.47463653573817,17.8132097324011
"SAOUHSC_02679",3.5226894385502,20.6418050591755,72.7819819182406,4.75755854530559,5.50321149473768,0,4.79586415872336
"SAOUHSC_02680",55.7759161103782,30.9627075887633,155.641469025161,59.4694818163198,23.8472498105299,47.0180941790251,53.7821909228263
"SAOUHSC_02681",73.9764782095542,92.8881227662898,114.211725471701,228.362810174668,69.7073456000106,27.2210018931198,140.45030750547
"SAOUHSC_02682",15.8521024734759,15.4813537943816,134.36673584906,28.5453512718335,14.6752306526338,2.47463653573817,63.373919240273
"SAOUHSC_02683",4.69691925140027,0,11.1972279874216,0,0,0,0.685123451246195
"SAOUHSC_02684",30.5299751341017,0,73.9017047169828,45.1968061804031,11.0064229894754,34.6449115003343,23.2941973423706
"SAOUHSC_02685",2.34845962570013,0,0,2.37877927265279,3.66880766315845,9.89854614295266,2.05537035373859
"SAOUHSC_02687",63.4084098939036,41.283610118351,15.6761191823903,7.13633781795838,1.83440383157923,9.89854614295266,25.6921294217323
"SAOUHSC_02688",5.2840341578253,0,0,4.75755854530559,0,2.47463653573817,0.342561725623097
"SAOUHSC_02689",2.93557453212517,56.7649639127326,0,0,1.83440383157923,7.4239096072145,1.02768517686929
"SAOUHSC_02690",3.5226894385502,5.16045126479387,33.5916839622649,4.75755854530559,3.66880766315845,2.47463653573817,0.685123451246195
"SAOUHSC_02691",0,0,0,0,22.0128459789507,0,0
"SAOUHSC_02694",21.1361366313012,0,101.894774685537,22.5984030902015,52.2805092000079,32.1702749645961,26.0346911473554
"SAOUHSC_02695",8.8067235963755,10.3209025295877,17.9155647798746,19.0302341812223,37.6052785473741,17.3224557501672,5.82354933559266
"SAOUHSC_02696",12.9165279413507,25.8022563239694,55.9861399371082,4.75755854530559,5.50321149473768,14.847819214429,52.754505745957
"SAOUHSC_02697",452.078477947276,345.75023474119,670.713956446556,600.64176634483,639.28973530536,611.235224327327,294.260522310241
"SAOUHSC_02698",279.466695458316,224.479630018534,171.317588207551,809.974342338276,629.200514231674,402.128437057452,464.171138219297
"SAOUHSC_02699",28.7686304148266,69.6660920747173,162.359805817614,60.6588714526462,35.7708747157949,27.2210018931198,58.5780550815497
"SAOUHSC_02700",70.453788771004,41.283610118351,156.761191823903,185.544783266918,75.2105570947482,123.731826786908,42.8202157028872
"SAOUHSC_02701",2.34845962570013,0,7.83805959119515,3.56816890897919,3.66880766315845,1.23731826786908,0
"SAOUHSC_02702",1.17422981285007,0,0,4.75755854530559,7.3376153263169,2.47463653573817,0
"SAOUHSC_02703",14.0907577542008,30.9627075887633,13.436673584906,10.7045067269376,15.5924325684234,12.3731826786908,21.9239504398782
"SAOUHSC_02704",10.5680683156506,5.16045126479387,17.9155647798746,2.37877927265279,5.50321149473768,2.47463653573817,58.2354933559266
"SAOUHSC_02706",10.5680683156506,0,27.9930699685541,0,1.83440383157923,17.3224557501672,81.5296906982972
"SAOUHSC_02708",12.9165279413507,51.6045126479388,44.7889119496865,45.1968061804031,38.5224804631637,61.8659133934541,154.152776530394
"SAOUHSC_02709",13.5036428477758,5.16045126479387,120.930062264154,23.7877927265279,1.83440383157923,92.7988700901812,25.3495676961092
"SAOUHSC_02710",34.0526645726519,30.9627075887633,245.219292924534,40.4392476350975,27.5160574736884,235.090470895126,35.9689811904252
"SAOUHSC_02712",0,0,4.47889119496865,0,7.3376153263169,2.47463653573817,1.37024690249239
"SAOUHSC_02713",7.0453788771004,10.3209025295877,145.563963836481,14.2726756359168,14.6752306526338,14.847819214429,6.85123451246195
"SAOUHSC_02714",1.17422981285007,0,15.6761191823903,11.893896363264,3.66880766315845,2.47463653573817,2.74049380498478
"SAOUHSC_02715",2.34845962570013,5.16045126479387,76.1411503144671,0,1.83440383157923,7.4239096072145,4.79586415872336
"SAOUHSC_02716",0,0,6.71833679245298,7.13633781795838,0,0,7.53635796370814
"SAOUHSC_02718",0,0,0,9.51511709061117,5.50321149473768,0,0.685123451246195
"SAOUHSC_02721",10.5680683156506,0,0,38.0604683624447,7.3376153263169,7.4239096072145,2.74049380498478
"SAOUHSC_02722",7.0453788771004,41.283610118351,24.6339015723276,19.0302341812223,14.6752306526338,54.4420037862396,0
"SAOUHSC_02723",1389.11386860163,1050.15183238555,678.552016037751,1148.9503886913,623.697302736937,601.336678184374,730.341599028444
"SAOUHSC_02724",334.655496662269,626.994828672456,72.7819819182406,280.69595417303,182.523181242133,199.208241126922,265.827899083524
"SAOUHSC_02725",267.724397329815,268.343465769282,161.240083018872,242.635485810585,297.173420715834,136.105009465599,241.848578289907
"SAOUHSC_02727",92.7641552151553,36.1231588535571,35.8311295597492,92.7723916334589,95.3889992421197,63.1032316613232,82.5573758751665
"SAOUHSC_02728",36.4011241983521,0,0,0,18.3440383157923,7.4239096072145,13.0173455736777
"SAOUHSC_02729",501.983244993404,492.823095787815,293.367373270447,386.551631806079,513.633072842183,551.843947469611,323.720830713827
"SAOUHSC_02731",36.9882391047771,33.5429332211602,89.5778238993731,27.3559616355071,51.3633072842183,27.2210018931198,44.8755860566258
"SAOUHSC_02733",60.4728353617785,30.9627075887633,38.0705751572336,52.3331439983614,75.2105570947482,39.5941845718106,133.941634718631
"SAOUHSC_02736",35.226894385502,113.529927825465,49.2678031446552,42.8180269077503,31.1848651368468,66.8151864649305,35.6264194648021
"SAOUHSC_02737",30.5299751341017,36.1231588535571,71.6622591194985,38.0604683624447,119.23624905265,4.94927307147633,32.8859256598174
"SAOUHSC_02739",14.0907577542008,15.4813537943816,31.3522383647806,11.893896363264,12.8408268210546,8.66122787508358,15.4152776530394
"SAOUHSC_02740",75.1507080224043,77.4067689719081,125.408953459122,42.8180269077503,68.790143684221,51.9673672505015,77.41894999082
"SAOUHSC_02741",138.559117916308,616.673926142868,83.9792099056623,1662.7667115843,1073.12624147385,935.412610509026,1672.04378276634
"SAOUHSC_02742",337.591071194394,446.37903440467,319.120997641517,457.915009985663,359.543150989528,451.621167772215,478.90129242109
"SAOUHSC_02743",325.261658159469,663.117987526013,326.959057232712,528.08899852892,471.441784715861,556.793220541087,614.213174042214
"SAOUHSC_02744",84.5445465252048,172.875117370595,24.6339015723276,29.7347409081599,91.7201915789613,87.8495970187049,125.035029852431
"SAOUHSC_02750",141.494692448433,72.2463177071143,27.9930699685541,114.181405087334,123.822258631598,133.630372929861,70.225153752735
"SAOUHSC_02751",369.295276141346,972.745063413646,255.296798113213,984.814618878256,1125.40675067385,939.124565312634,116.12842498623
"SAOUHSC_02752",102.745108624381,175.455343002992,86.2186555031466,442.452944713419,323.772276273733,153.427465215766,93.1767893694825
"SAOUHSC_02753",768.533412510369,1321.07552378723,165.71897421384,2540.53626319318,1273.07625911598,329.126659253176,56.180123002188
"SAOUHSC_02754",9.39383850280054,5.16045126479387,2.23944559748433,0,9.17201915789613,2.47463653573817,2.05537035373859
"SAOUHSC_02755",39.9238136369023,51.6045126479388,7.83805959119515,73.7421574522366,113.733037557912,49.4927307147633,39.0520367210331
"SAOUHSC_02756",0,90.3078971338928,0,28.5453512718335,45.8600957894806,0,13.3599072993008
"SAOUHSC_02757",0,49.0242870155418,0,16.6514549085695,14.6752306526338,0,5.13842588434646
"SAOUHSC_02760",70.453788771004,67.0858664423204,174.676756603778,107.045067269376,91.7201915789613,126.206463322646,53.4396291972032
"SAOUHSC_02761",1.17422981285007,0,8.95778238993731,0,5.50321149473768,4.94927307147633,7.53635796370814
"SAOUHSC_02762",18.7876770056011,20.6418050591755,24.6339015723276,61.8482610889726,59.6181245263248,44.543457643287,33.5710491110636
"SAOUHSC_02763",0,0,4.47889119496865,2.37877927265279,7.3376153263169,0,8.90660486620053
"SAOUHSC_02764",0.587114906425034,0,0,8.32572745428477,7.3376153263169,1.23731826786908,3.42561725623097
"SAOUHSC_02765",3.5226894385502,0,22.3944559748433,26.1665719991807,3.66880766315845,14.847819214429,8.22148141495434
"SAOUHSC_02766",11.7422981285007,0,59.3453083333347,27.3559616355071,11.0064229894754,49.4927307147633,14.7301542017932
"SAOUHSC_02767",21.1361366313012,0,45.9086347484287,11.893896363264,7.3376153263169,33.4075932324652,32.5433639341943
"SAOUHSC_02768",0,0,6.71833679245298,7.13633781795838,0,4.94927307147633,1.37024690249239
"SAOUHSC_02769",0,0,0,0,0,2.47463653573817,4.79586415872336
"SAOUHSC_02771",7.63249378352544,0,0,0,0,7.4239096072145,0
"SAOUHSC_02772",59.8857204553534,5.16045126479387,0,9.51511709061117,18.3440383157923,16.0851374822981,15.7578393786625
"SAOUHSC_02773",685.750210704439,118.690379090259,178.035925000004,316.377643262821,233.886488526351,176.936512305279,198.343239135773
"SAOUHSC_02774",146.778726606258,77.4067689719081,20.1550103773589,136.779808177536,166.93074867371,105.172052768872,3.76817898185407
"SAOUHSC_02776",2.34845962570013,0,54.866417138366,0,0,3.71195480360725,0
"SAOUHSC_02777",71.6280185838541,0,5.59861399371082,0,0,180.648467108886,14.045030750547
"SAOUHSC_02778",787.908204422395,30.9627075887633,91.8172694968574,99.9087294514173,40.356884294743,454.095804307953,67.4846599477502
"SAOUHSC_02779",2.34845962570013,0,0,0,3.66880766315845,4.94927307147633,38.70947499541
"SAOUHSC_02780",2.34845962570013,0,0,4.75755854530559,4.58600957894806,4.94927307147633,22.9516356167475
"SAOUHSC_02781",82.1960868995047,206.418050591755,387.424088364789,313.998863990169,72.4589513473794,79.1883691436213,242.533701741153
"SAOUHSC_02782",3.5226894385502,0,54.866417138366,0,1.83440383157923,0,0
"SAOUHSC_02783",1.7613447192751,41.283610118351,0,0,16.509634484213,0,0.342561725623097
"SAOUHSC_02788",1.17422981285007,25.8022563239694,0,57.090702543667,16.509634484213,0,8.90660486620053
"SAOUHSC_02789",0,36.1231588535571,3.35916839622649,0,0,0,2.05537035373859
"SAOUHSC_02790",9.39383850280054,10.3209025295877,0,4.75755854530559,34.8536728000053,34.6449115003343,0
